993859:{date_stamp=-4327, umbrella=2425, payload=........, name=4rvcje2117o2akqhsosouz401lnbljlf9id8dcyg, time=81169001, id=0l0erz78oa6qanncnrp7gaj3xlicd0kt, value=96482}
999713:{date_stamp=16298, umbrella=3805, payload=........, name=rht9cugrsnuwf7j3atzfrjtyzd024a7ixdb110wy, time=27906947, id=567zmy2ji05jg0oopq2iw0ka8p3wxbrt, value=5011}
999714:{date_stamp=-3639, umbrella=9035, payload=........, name=gsjyw7mwfpjr6fbrqoo87lc6rl5m7uyrui38zpmz, time=25911063, id=6yi4yxlksidtaisobufobcxdscv7lrti, value=63683}
999715:{date_stamp=-22480, umbrella=908, payload=........, name=fperxiaae5ykann6vnip1ixptjl7kw9qjstjki8p, time=27815739, id=rivdg3axthx0a97p0bxmlkw8pmhrouce, value=97036}
999716:{date_stamp=-4651, umbrella=3991, payload=........, name=cfx7prpq7owfqlt9g51ie44yxucglwmtnfl1djjw, time=39137506, id=20bn286brv3u82uodzfm1bycer2clvt6, value=12220}
999717:{date_stamp=9625, umbrella=8578, payload=........, name=wzwhe25jkg1qnn7vgt08fscerxvgexp64fpffpuq, time=47721701, id=9yzf0xgzhi6k2l92l1p0bwqsquferc44, value=66234}
999718:{date_stamp=-14458, umbrella=1183, payload=........, name=3h384iisv3erjnvjgsfludjgb8o116n4ydau557f, time=26235135, id=hg8cbczd3osiqprpwbbwn97sl0gxc2ja, value=77779}
999719:{date_stamp=7376, umbrella=1003, payload=........, name=bjuk4ap1khh9wkua8b0jtfgaz3tw6hgkvcfcffmk, time=35871756, id=y91haha85sxkxiya110117vldf5eaj1a, value=31157}
999720:{date_stamp=9106, umbrella=3142, payload=........, name=skh6tipug2l1sga86ww5v7lkblgz8dylf2wd8kud, time=36295718, id=r2gpb8saffh7b17lak610zleu5s943vq, value=36603}
999721:{date_stamp=-18981, umbrella=4935, payload=........, name=cyuwj53p079pq2vd96on23wlk5a1gs7868qe6e0a, time=31055999, id=pec3rewzl6nvv0ww63dli9xsyda5ivqc, value=63174}
999722:{date_stamp=16231, umbrella=7759, payload=........, name=1zhxw7umxl1xd3vnyh72gx7e92v52vei0wc2p3u8, time=16451623, id=sh127hml8xnljbq8epa8td0uhcis6t0n, value=27149}
999723:{date_stamp=-21456, umbrella=570, payload=........, name=cyi4k6sahrriyn53og3l64f4k74id4gbgdk3l4jp, time=39626098, id=kiszivr2m7aixmlom9msokrujgm4c56p, value=94372}
999724:{date_stamp=-11877, umbrella=2120, payload=........, name=rb2rmwt5n2fqai9aysux4ilro6bf21sjq05gv7zg, time=25686275, id=aemruu5g0m6t1hhcllyjgardqvhc6hc0, value=18078}
999725:{date_stamp=-27, umbrella=6991, payload=........, name=ssz3esnylpdby3kvi8ski82i3w4dt1yfdakmn8v4, time=48931609, id=ukhxbvob1wjrwjnhxuc9nl4wmpne4nqt, value=67935}
999726:{date_stamp=-5501, umbrella=144, payload=........, name=p3wra40mwqzzop7eixlfirpwqm3y1qi8o00b2g6k, time=74218005, id=s0buddtbcuzj0r0qqldptnvja5gnb5sf, value=42585}
999727:{date_stamp=6592, umbrella=2289, payload=........, name=9qe5fhi5xcjuvagj3mdeuc0cj8ifmgb84p0e3ve8, time=7438601, id=uormnin1s9e7uwy5nxxgrrjioilbjrt0, value=2222}
999728:{date_stamp=-22059, umbrella=2475, payload=........, name=jnquyjicmbaux2n5oy5xtq9szoqzhpib39mg5i4g, time=72838957, id=cz2vc9vkwproejk0fv9akcv7cry3oznn, value=54809}
999729:{date_stamp=8846, umbrella=8348, payload=........, name=i6f2of1fu3dwf9ptp6qc8vetchs19h2yegwnb9be, time=78578734, id=lq1hynld2ixf4ljj3vnkrzfhg33mswwo, value=10451}
999730:{date_stamp=-90, umbrella=8166, payload=........, name=mckoyyvws42ou1c3mp8dbx61pjwiiuyasmn7h067, time=78619729, id=9n5ie1vi0wipdbhp4u608481frof89ug, value=80451}
999731:{date_stamp=8525, umbrella=9361, payload=........, name=595wtuispiiwofd4g96p2ytx947x4m69agxuhpq6, time=33188701, id=y9t06nncegvahu25evw1x482yckc6b3w, value=90383}
999732:{date_stamp=61, umbrella=8780, payload=........, name=mm11y69v8dgt86itu24yi8b6two68l2e1x6m6mh9, time=11291543, id=h7wh3buwt06rqgvzc4icsmzszbbhew5o, value=60136}
999733:{date_stamp=13287, umbrella=7948, payload=........, name=h9o0f4r40q656rvjv6l0qqg82lxi6hswql7gus1b, time=49530772, id=469uv5mqpup01qzts42o3gpsv1d0n0kj, value=77226}
999734:{date_stamp=-15178, umbrella=9157, payload=........, name=on47diprxcjhbkma80ixertis18lmarodew3vp8v, time=79909616, id=ivmwdudvst0mlknih75biwxisst71jns, value=1585}
999735:{date_stamp=-9430, umbrella=3294, payload=........, name=qaixstaawf0pbyu2nxbzh9t7xc6srak7v1kc0iq6, time=85566469, id=iia41is0u68rfw8awqzhc9pv51ptuyf0, value=47201}
999736:{date_stamp=14266, umbrella=1764, payload=........, name=sj08j8sf2ke4ocn8ttj2uarh98exxezdkquswkxt, time=70225618, id=8zu92cggbpobz5xb8ys3nn0fr4w363hp, value=84849}
999737:{date_stamp=-25300, umbrella=7828, payload=........, name=djew8dx0ltemewdsyogx6ir8l10s75g4p1u2w5mi, time=23408470, id=jt5rxinpmtq3nvotjwwnic518qvbg6ze, value=86408}
999738:{date_stamp=3811, umbrella=5866, payload=........, name=axv44lyle5zw1udsnkd752ubj70tahz9c3puxmgb, time=25074631, id=spcmy2fcai30uyi1hhtg1nxc8sx11xwk, value=95457}
999739:{date_stamp=5678, umbrella=3546, payload=........, name=d5zbhuetiux5jt6sh2bz5911qawm5p1nzgge4cq8, time=43879366, id=x2tshr65yfzwn66v7cqj66ndkkc1r75v, value=65233}
999740:{date_stamp=1281, umbrella=9522, payload=........, name=da3aj2iwh5fj5gza6m2d23wlz4f3ytyybnkw2tpx, time=17303747, id=3xrl5px80giq8l0h1uovm4dax1b6b0nq, value=51091}
999741:{date_stamp=-8450, umbrella=8877, payload=........, name=a4m27mrbw2l0n4b4zyaa0t3ujglftuulvkn807oy, time=77380749, id=qofg4rge3y1efmxjjw97ew84yfh294bp, value=10801}
999742:{date_stamp=-17903, umbrella=6277, payload=........, name=6bua861f62f7cbbvofj5wgz8549mzyq2dplvz9z7, time=80327312, id=blc9ugyzkymyyvx5yv9dm872od37y5sk, value=81338}
999743:{date_stamp=14392, umbrella=3234, payload=........, name=kt6liutuaogcjnlxs6credrl4b22mf3147taw7qy, time=75482110, id=yr9n0auchun3gdggs6qqjt6g94la0wvm, value=85650}
999744:{date_stamp=13654, umbrella=9604, payload=........, name=rhsktpxc0riy1hpjjdwx6g5xh3u569b8azeeqjgf, time=53620631, id=a4um4jwkhjefczelljuw8xq9v6yurypw, value=48994}
999745:{date_stamp=-15335, umbrella=4530, payload=........, name=jqqxpwwtp37y8p02amh6kifavwk39cp8dfbieu12, time=4400479, id=b9zcdf1s5uasn8m2pkbh4x1u589jbmrn, value=62479}
999746:{date_stamp=13483, umbrella=9833, payload=........, name=yailoub2m0rweuc713gq3jkhfjp0u1sozgefln58, time=52461019, id=4oco7n19nqoum587yq81p7f73buue5rz, value=84947}
999747:{date_stamp=10495, umbrella=9264, payload=........, name=0biha2o6nifivgg0htacqj7lydk8nzln2eqjxyjx, time=35674427, id=g4uj9ixx25nn6skfwk7y4ml32v1ga2lq, value=24938}
999748:{date_stamp=7735, umbrella=9046, payload=........, name=1he48fmw0v1yooep1k8tc6ymb8n7975ifgxk0vbd, time=74293110, id=8czddw0e785yg02rimewmronmk34uc59, value=96371}
999749:{date_stamp=-17319, umbrella=8139, payload=........, name=1vcw2yamt4aqtm651k9lk4zfa0orecb04ypgkfi5, time=80415291, id=qddu2vk4blkf63keb7ucub0zssp91ssv, value=22341}
999750:{date_stamp=7852, umbrella=4219, payload=........, name=p9nmv8ytjz2ypyzhksyuowcm1po8yv2q4apw80yk, time=20346238, id=16mwom9q82b0quxw6zh6v3wtyk98dv07, value=96921}
999751:{date_stamp=14824, umbrella=8294, payload=........, name=5fa8zwrvtwx2q77yie9jyd6zud9rq0phapjr7hve, time=60138568, id=w00jjd20t3oafyu2u2t8c0w2i0eh04km, value=39241}
999752:{date_stamp=-8133, umbrella=5827, payload=........, name=inu44m03okq1yvsfsvozh3sgtgujnnwbitr0vtgw, time=79498619, id=k9hy7g7j8t32vaueqqe2gno03uzlhzq8, value=96210}
999753:{date_stamp=-13446, umbrella=6257, payload=........, name=hkkjb2mw4xlt6a0svzaymksw57av2jk3yk6rmlvx, time=33613398, id=1mhpg0clw1r63pcr70ufpzp1j5sikzvr, value=30157}
999754:{date_stamp=9997, umbrella=1859, payload=........, name=n8j17cx34q2q8103sdcxi1s1clkdal71ryzolpo1, time=73575577, id=52u9tn3l646yihpolmokggaa5xo5pxqd, value=25279}
999755:{date_stamp=12386, umbrella=9334, payload=........, name=hhu0tkd6y7ni4rv90ueaps79tb52k540eor3640b, time=48304990, id=yqr3c5gzj55vs6dx9m79s23yghcrb24f, value=26664}
999756:{date_stamp=1164, umbrella=857, payload=........, name=zxf2nx41aqxxhxwrat4kfl3g8ps3gw94v3oqt05o, time=11339777, id=0g7s7a46dm1wis58xmz0tnh7zvv359fv, value=99830}
999757:{date_stamp=-19148, umbrella=3963, payload=........, name=474titn23e8jbewi8wipwiifq6uh3l2kkoytn4pw, time=39347845, id=5kzn7xgebobd40c1qohy8oyv4nkdejhk, value=72484}
999758:{date_stamp=7421, umbrella=7210, payload=........, name=0vu9pw560bsjy4jmciehsielzh7txqvwndh91x0k, time=44305916, id=06iwgec19u81k68p4l8kp9j4brdvit0c, value=99697}
999759:{date_stamp=5230, umbrella=7871, payload=........, name=qcgg0900z6utia0snktup3f238kqn0tb09gsg2oq, time=44723697, id=p627azrsprsiov4sygiyffxz0iqbbq65, value=72058}
999760:{date_stamp=-11574, umbrella=199, payload=........, name=zrm6kfpq6zt5j9mzmksyhamis924fsr7lmt9plc3, time=35868380, id=v5ppthnkfbtlrhmnaxwp25pcw3x9fnle, value=96117}
999761:{date_stamp=-13532, umbrella=8479, payload=........, name=peqn63woianj54z0j5sn0gbra565l7p97j1802qs, time=76304340, id=rj5m13jmk5exlpb3900imz7woicaz4j4, value=37351}
999762:{date_stamp=-15505, umbrella=8449, payload=........, name=o6rnloi6nki9ukkdj0005isoadwkx379ucyvq90p, time=9398594, id=te3xx6dc9phgo05l5z7mt7pixbjowvft, value=4321}
999763:{date_stamp=1233, umbrella=4608, payload=........, name=2pcr5zobsrrk5uzlq5y8umilz2oasnet2lhq4adr, time=76442821, id=9eyowwo19e2n7yem6grmx34ysibo1wdx, value=27347}
999764:{date_stamp=-14944, umbrella=325, payload=........, name=pld7zymthz8zyi97ptnja6295ksh84h4jkme3u1t, time=6323526, id=fe2c3hmkxzuxqw7lhp3z4irymbw2grtr, value=24763}
999765:{date_stamp=11377, umbrella=2914, payload=........, name=nln6rnl95wkbmfkwor0gfk8l7v8fi9q0dx81qrd8, time=40829010, id=zzbq4xyezhf24pmh9zgnntgwe2rkg8ma, value=50365}
999766:{date_stamp=7817, umbrella=4349, payload=........, name=wxx5f1filo7kfe69egk2jjwbf18pgey4jjlb86j5, time=19737769, id=u1n8ja0vx0tpaejx1fq8vsobave66g7g, value=10188}
999767:{date_stamp=-17911, umbrella=5721, payload=........, name=e7o5ss0ys6w4lwde2qrmv2l19zwcf744kdvzu6md, time=79810437, id=40wc6usyfn02b9nfmkhzks23pb1uz0ky, value=87563}
999768:{date_stamp=-13183, umbrella=2167, payload=........, name=4g2y7nllwg4csi1ys3ce4bb323al8seh00g0fjmz, time=44631981, id=tqqlbjtrfm477v0yof0e57szqyuob6ra, value=57438}
999769:{date_stamp=15616, umbrella=4331, payload=........, name=ngiu6snpcrsd58jeyiq6nx1ykyb41nsk70zegavf, time=6813738, id=fcw84fsaguy6uggs27tzn1o6ukuyoefg, value=39206}
999770:{date_stamp=1281, umbrella=8734, payload=........, name=0zlgx0lloir4l7t63e5v4jzz42rjx1l7sycaki8w, time=12800882, id=b5yqyhe3ntd498q8r7r1y61i5tco667y, value=41669}
999771:{date_stamp=-4792, umbrella=7212, payload=........, name=54ew6zao9cde82bqdxjeemq02oyge8szm8kr55kh, time=9864318, id=2veiqg420ty6p27corzfv5lyan90j6xn, value=14385}
999772:{date_stamp=4102, umbrella=4086, payload=........, name=9w16pvp20w19k9rfcrsr3u9xngledhlubeqqzlo3, time=75502386, id=knvjq046hvlkrtlavcdzkk5idjjn2bqg, value=28979}
999773:{date_stamp=-9803, umbrella=3155, payload=........, name=no7p3xch13f9nrd8lfkogtsakwt5i5i9ky1umza3, time=16618275, id=kyh4ld8lypdbabjaytqdqmu2mlvqnu8i, value=301}
999774:{date_stamp=17222, umbrella=79, payload=........, name=4k3ochy7yfm7iczetr6iso5u2ju99qocc6k17h01, time=65952291, id=6f9s3h7cf3a9y7gee439hc03g8wntloy, value=1598}
999775:{date_stamp=7604, umbrella=4888, payload=........, name=e22o5an4kr0tyefc1arp2hhclaydmo90l4wdlq6x, time=16369657, id=4yyahfr7h46ct91am24yee8n478pk7ln, value=54730}
999776:{date_stamp=-8365, umbrella=5880, payload=........, name=c4a0sweer3k2uh6t12gdqizlcu1llrvxnknwv5u2, time=50450920, id=stkgu20ql2md85u4g4x58nhaokcmczr0, value=53318}
999777:{date_stamp=5600, umbrella=2432, payload=........, name=myoxmywslj7se6l30u09unhhwuwlh1lrogyskleh, time=45001307, id=0qghb4ulictb2suutaf20830zxnim60d, value=92351}
999778:{date_stamp=3570, umbrella=313, payload=........, name=f4xzj2ik5oklvb86aro7xvmxfkho2re05wu4dzp4, time=71296796, id=me8z9elhb6ci4py5izicli02ydbpa1ph, value=33839}
999779:{date_stamp=17502, umbrella=9483, payload=........, name=fekncb63vqktdv6yahc4hzn7ubeuurgjll888nht, time=54443771, id=mi27marmac75196q7eer4321nfdtdsfj, value=93990}
999780:{date_stamp=14328, umbrella=487, payload=........, name=hnfw7g6ig7gp3tcguxl7d4av0u7ibn09rhzg7tfi, time=44420950, id=19iz3m8s1q3zcj6abrxaeigybygxyaxl, value=16879}
999781:{date_stamp=-12369, umbrella=6326, payload=........, name=qxl3dk1a8b13hpiw3d7lh8prhfsl5gcswtuqu631, time=79078280, id=xwvfun1jdbdue9n3pnpplac88rjw1go6, value=46665}
999782:{date_stamp=-8810, umbrella=4167, payload=........, name=48oaz59f48fxn7wpjq24wfv6kv7fg9gp8bwaux7q, time=85642657, id=ja9tmm8wk5cp8bu6p35ytb6141tno70v, value=33479}
999783:{date_stamp=11828, umbrella=2596, payload=........, name=49759u02ftji9sew7aqa295ycrmj2rxojvnwvf4o, time=18124502, id=byqm2rtuwfm6vf3q4b6suywea6n975b5, value=90418}
999784:{date_stamp=-11082, umbrella=4483, payload=........, name=h2bfvhi8i7zmbsx784ofxv5io5tfe88gp2vftgzk, time=74975820, id=apnjjif2wk9ryzpb6luglxtgwsk9jx8d, value=75418}
999785:{date_stamp=-8818, umbrella=9409, payload=........, name=bl0y9gme441noy0b9rwir3y9az82p7simpbgz4kn, time=40616222, id=os0v4uk696vqqpmr20yj3l1hzcfxxj37, value=50286}
999786:{date_stamp=5856, umbrella=8873, payload=........, name=cbm109k0s9ya3oocne7biu2nrirnkwhe9l80e8uc, time=74290640, id=1kx3ldp8h1h4f9g8tw6no7n720ewhuzg, value=41337}
999787:{date_stamp=-15492, umbrella=2468, payload=........, name=suazal6zsk6r8h1pas9yygrougnxmgkrgc3ju6sc, time=68105457, id=0ec4nouoyyfchc27vsxt2ae2g5cq18o1, value=78397}
999788:{date_stamp=-23369, umbrella=3332, payload=........, name=h3t0tigvjk0fyace3ap8mx4j9t51iwdha7g5vm0v, time=16596544, id=mbeh7rcs6fj4cwjsbx6ytfx79if1g941, value=94332}
999789:{date_stamp=7954, umbrella=8103, payload=........, name=s9qrqgz5s9ffkoda9nuaha58wp2gsifekrb4pksq, time=57976125, id=03y6jt2vkww4ut5g6v7rw2jmogavbe7d, value=56829}
999790:{date_stamp=11429, umbrella=2393, payload=........, name=dtioo63j3jab7abvj3wagkdgo47fgk0vl8zqwtan, time=63208090, id=g2lflfh1n6ba8drl78m8u3u8qjljzala, value=90536}
999791:{date_stamp=-8818, umbrella=9660, payload=........, name=q2z1fopg8awvpzd7uy4enw7nc0lbloao88zao4dk, time=49217864, id=6nrpbywcdx3yo8uj0k4cf7j4lzgig41o, value=82330}
999792:{date_stamp=-25294, umbrella=236, payload=........, name=sd51l9l65r9d5hrjzva6t91vzcz3pa9krh2ffi91, time=44505846, id=cgkwlziqt2emid2o4w653p8tpq50fcbw, value=30674}
999793:{date_stamp=11879, umbrella=7163, payload=........, name=fsqbsyuolfd2x1kgkqznmyrnn47cvwl7gxi07vn2, time=46322470, id=sogia4z5t3txrs6kmiqxq9barxwgpxow, value=61251}
999794:{date_stamp=13063, umbrella=7856, payload=........, name=vlxxyg7zbvpavbnj8dv4ecx9bd7kahvkgu2r9j6d, time=51243828, id=8bybfquekf7rx6kx1pge89ljq2mqu3a5, value=52196}
999795:{date_stamp=-13807, umbrella=6637, payload=........, name=b50vz3kp7mora8f8b4o1gj01pz76tfadtyxn2fzj, time=1142568, id=okgilo4z0lj8dura5ccl8vgcrzmglghn, value=36574}
999796:{date_stamp=-13009, umbrella=5568, payload=........, name=ph0hn8sv9sf1ts6xza2fgrl31cilbuqxq2o0m1vd, time=23100026, id=7vzawwpw8a4g3xgnd51skc7fo2hbebee, value=89182}
999797:{date_stamp=17892, umbrella=408, payload=........, name=6wevjcewkk1ybbju4b13b6tr46o4ysmm5245a1zz, time=50465074, id=b0r7gb58ryiwe733gvownndpvay3818r, value=48175}
999798:{date_stamp=-16001, umbrella=4432, payload=........, name=vdi5hjzzzgdpkhehl52cy5wwhnry41jh1osbv9qv, time=7040776, id=ivc080norr747tmm2qku9z0i3vmcpwdc, value=99188}
999799:{date_stamp=12807, umbrella=1719, payload=........, name=0vyry3kcuzk2o54e30rw6kq90q3dviz87z10qebz, time=44673598, id=6rdg7n7080u3qke9v888oapgcfi8ize9, value=82792}
999800:{date_stamp=5790, umbrella=5784, payload=........, name=mgqjkximydq40udeht9tytb6p2lw3vh0l4xjcuur, time=42278719, id=t9eavejstwed22iad008u8v8ycnzloxo, value=25665}
999801:{date_stamp=1934, umbrella=5211, payload=........, name=a2803t9f6mzh72zbe92s77snfygmnw22p8ngaofq, time=81710055, id=kqvezezzbisgtb9vm8v1n7wfxwiq4dn0, value=30121}
999802:{date_stamp=1339, umbrella=4662, payload=........, name=8p5jpgc89gpunodl5t3yxt2nkxrv4steh9xjvlnz, time=27579404, id=pqt7090p36cesyk2e6qwvv8w8le09s5v, value=30247}
999803:{date_stamp=-8359, umbrella=9432, payload=........, name=q60t6bnqrg6oignegx5z9m905juk69bqwgym7ltx, time=30955020, id=oxet1r92q4wt8pwg7ul91yarm4usoy9x, value=29242}
999804:{date_stamp=-9840, umbrella=5650, payload=........, name=ypp68m6oyzce1qkur6ehlddxzybluk0l3h8nh99z, time=40562403, id=i0ergqggmn8fa7dlofkubk3qe6wxuebu, value=35803}
999805:{date_stamp=-24154, umbrella=2147, payload=........, name=paaha837rcj7arpisjvzdxkk1x6i378udrv6m0t6, time=28094663, id=t1mkib5hy3ighybyznqkzyilqfx1nes1, value=85941}
999806:{date_stamp=9811, umbrella=1968, payload=........, name=5thrc6gj8miqjjv9mvh35knpjj6vcdrxv1kizjyn, time=31295715, id=i4sy73am4koqclql8akxmf71k6zlsosr, value=10578}
999807:{date_stamp=-4497, umbrella=6140, payload=........, name=wf4mwvuyb4vhb6tgi9un445cr83wqhx14fejrg1k, time=59288200, id=3cogaa0iosmfzdkmz83gygeksgxiqf4o, value=94298}
999808:{date_stamp=13552, umbrella=399, payload=........, name=sg2gqc8txv8kbennbcqxkvo4ujmu7ov0z2m8s14x, time=52016601, id=rasrlk0g3hmdm2nzavpsqrsxsd6ypxbi, value=15153}
999809:{date_stamp=-20918, umbrella=6529, payload=........, name=9iqexdnfvte9ay4jv2ocvjvluegs6ba1oltjx19w, time=83928808, id=bg174ih6gk7gzvnr620mjruz3qmtdn0f, value=93325}
999810:{date_stamp=4378, umbrella=4069, payload=........, name=zgvo93rys9cu3kywdzm5hrvlqs4c4bxggszsz619, time=38659471, id=9wkxk3vykz6f2emxjih37ozlrdkrksg5, value=62273}
999811:{date_stamp=-6339, umbrella=9948, payload=........, name=420kd6c664xcjolocdfbaajou8hi9sdfmr9er0tt, time=78430429, id=687oe68bx7vwqr632tdcvqkbqy3k9hlp, value=16158}
999812:{date_stamp=-23520, umbrella=1348, payload=........, name=vzv1xvrimuh9ij7t2meyjwrc6zk2gk8tyue4hbb0, time=59432945, id=donndr6g7sqb248vlgqz6yllgtm9jtd3, value=19221}
999813:{date_stamp=15126, umbrella=2243, payload=........, name=2ale1y1v0cw2zju3ph55ytan2wmwzyicd0co8ebv, time=72069260, id=ch401tn5k58gjo33n4xukl98nnrykztz, value=45966}
999814:{date_stamp=-16663, umbrella=3822, payload=........, name=c3ob3n9o2etbi0gxvp040upa1lqtfg9kdgrnwlpb, time=61650196, id=fs5ld08kh32rti3i0sxa1f3l9fgfa0zm, value=32292}
999815:{date_stamp=4480, umbrella=3803, payload=........, name=4n16t30kytjcg93dp8vylnnwpt2mwf88jv9t31pq, time=80619949, id=oej5dh49mk3p4eew2r3r0at4642zjn2f, value=1110}
999816:{date_stamp=-5559, umbrella=4645, payload=........, name=d068cgsbfds2ny1rxnl4p2n13nt19zeitamlrwmu, time=16720460, id=t9szqcdzlu8obnj8rt1jkv6pjb7egt0p, value=23509}
999817:{date_stamp=-15674, umbrella=9137, payload=........, name=gercd1a9igzpauu2trtixoc2yixyd12paq5oukf7, time=18827545, id=21ylmo1gf984zwohobr8wjwfheetrrxr, value=34849}
999818:{date_stamp=17871, umbrella=5987, payload=........, name=1nhxb6rtluea8sgbhrnhnjgcdvx31j4985mgx41q, time=44263648, id=9d9xmcgeecn3ber9pboj1mtpnj3v1jye, value=96139}
999819:{date_stamp=7531, umbrella=6302, payload=........, name=rzntq3wfajy5qrjj2bp6ta8p1gt539bigtnb3gwb, time=60340769, id=p0xuexidvt5fn3io83z7zk4ma8t4wiem, value=28040}
999820:{date_stamp=-17660, umbrella=4211, payload=........, name=x9n5h4wl9ge7gid7wh7y504mb5pwr4mw426bsm1v, time=79117633, id=sge2tu7d7511f195pcc34m36vjygv82z, value=99264}
999821:{date_stamp=13765, umbrella=2827, payload=........, name=44ka91vrhe0m50hzn8f9uan2ozfaxy07fulu6de6, time=54090529, id=osf3wzk14koafpampfmsw0n620f491eq, value=93188}
999822:{date_stamp=2051, umbrella=1186, payload=........, name=zpq1ksv6bnlna7dui9mccqf7jcn3t59nwu9lr2xf, time=73090992, id=14d6pdi4ijzh3dw2tevfkn176265tc9t, value=41096}
999823:{date_stamp=-13742, umbrella=8609, payload=........, name=gpkqqzbx0eo71k9rfaxgpa5embdkagsay7n0lz8p, time=81277862, id=3yqe7skghl1gya3v39irrf0xd6mmw1gi, value=71166}
999824:{date_stamp=11954, umbrella=8796, payload=........, name=t2pfh1q4nh16h0madjba7h4eedhll5or8gh05ru6, time=82679674, id=0sk8k4hx8d76ryi63c3z62xvt2gq45z4, value=16700}
999825:{date_stamp=16624, umbrella=3772, payload=........, name=av1k7ejtlueyr2b5eyh07epffd8jybi10h6hkx4b, time=11601787, id=yrkk3xb8kb9lwpb2rti42qxmcrcyqzh4, value=62026}
999826:{date_stamp=17095, umbrella=2112, payload=........, name=t976w5cu2n3r57h7cm0h8thri4ctky51aflp70tw, time=40417073, id=btg5j3n4go5szksj5tc216epy2fetkek, value=15529}
999827:{date_stamp=543, umbrella=989, payload=........, name=c8eh8mnqcrnqad52ak5s7d92pfhievobbygq3gs2, time=21946318, id=j5c8ne8gcvrci1tfdhxns5dn7ayoxkoo, value=89986}
999828:{date_stamp=-4993, umbrella=7410, payload=........, name=tgkaom5g8j3b5vmnmgvnuwdrjvkkftwg9d3kiglc, time=57024619, id=tpjkmvd1ywhlkpc4s6306fh2ws8mqu17, value=79447}
999829:{date_stamp=-24867, umbrella=8529, payload=........, name=ke5oc9mfe3q7e86kiw543nkqwmeggaaylgs6zgo7, time=80174800, id=4on39ph98tztnwz9ga26tn8q5lbr9nmr, value=23206}
999830:{date_stamp=693, umbrella=466, payload=........, name=9kddhg0wwlndl9iguy857ywmehfz0avoa14prrv4, time=39874039, id=sg0iwc15tdy0jozvffvxceyyq248rcs6, value=12740}
999831:{date_stamp=-7532, umbrella=156, payload=........, name=5f71c5a5dhje9q9nbhey921yzw8crmcz8oyjxjf4, time=17808077, id=35kdmvaef0mp2n57565eihyadtixld28, value=45669}
999832:{date_stamp=-173, umbrella=2160, payload=........, name=1n8vh471ybkfbq3d94ihp5rs6za93pe7uu91ak0z, time=61373706, id=ec2s6tpycnfqs4fknjkzuvgjzy8j2bta, value=61452}
999833:{date_stamp=12669, umbrella=661, payload=........, name=j747howvuhsxf0adeeyfos8hcvllzy7t22b3rg8j, time=44254893, id=nbzbhskj5yjdpw530bsln576hk16cnow, value=12554}
999834:{date_stamp=-8928, umbrella=8836, payload=........, name=fws7kyzxhgnl8481pfxi9eihlzneprv3k7gl3i9x, time=12753101, id=qs79x7gs11avr53hpxzss8a004nx9bmh, value=97237}
999835:{date_stamp=-13733, umbrella=9784, payload=........, name=rjr0vuocvd1j0f4v37f49fv89xhe19ddl0m9dpba, time=56713620, id=2iiqrubdw9i4ywl064ijqfcqjf5j8bn6, value=80795}
999836:{date_stamp=-14420, umbrella=7133, payload=........, name=syg1nt6denb6ml6sh445zkc2oy4yycsfma0mp7hw, time=76002794, id=lo8vg5dhtnnel5dpuwt3yyo1pxd6f730, value=36823}
999837:{date_stamp=17166, umbrella=1351, payload=........, name=idni9cop1jw0a0vg4h6dsjmx4gu0zgvfncugygjh, time=76817328, id=uo7ko99dfvq8m8vula3da2lozwhvg0o6, value=33643}
999838:{date_stamp=4502, umbrella=120, payload=........, name=ytk0iefbwg8agyryt2uu7cxls5xql1jqc3q5jlld, time=44983149, id=tmuwb5byiz1c20pt2hgmkmybowx26w99, value=90547}
999839:{date_stamp=-195, umbrella=7975, payload=........, name=s055m1f1v1lylbscuv1pasx0pe70o3twhd8vz6ax, time=27549716, id=8qii6ifdxh2ub3l6ew8auqm2tokl7jfa, value=41258}
999840:{date_stamp=-24745, umbrella=6008, payload=........, name=r8qfuu1j29g80ul82p64mwgxq9r0wspraev3j6x3, time=7337334, id=f53w4hf0qc5bnmjdeq28uzziabartehm, value=58159}
999841:{date_stamp=-21896, umbrella=3129, payload=........, name=23c8x2zfo5sop70av845bjltjzmiolfa85alf994, time=58093525, id=ymsl1f4hsa1ijxk4g2s8tdc2v4226dpt, value=63319}
999842:{date_stamp=-24514, umbrella=4473, payload=........, name=2s1b6erkaec91wyr72w4mejm4ryhuq8gd6usrc2i, time=41293126, id=mivagoqm5gb29gfmrsrzmcgalzpzgoz5, value=76818}
